t,u(t),y(t)
496.00,1.039921,0.303956
497.00,-0.286130,-0.493905
498.00,0.070735,0.224176
499.00,-0.376343,-0.048978
500.00,0.074261,0.147840
501.00,-0.583571,-0.058213
502.00,0.071664,0.287003
503.00,-1.208164,-0.061042
504.00,-2.526856,0.550411
505.00,0.472342,1.065395
506.00,0.824355,-0.342458
507.00,0.694312,-0.279710
508.00,-2.088712,-0.221565
509.00,-0.232488,0.954847
510.00,2.720617,-0.062531
511.00,0.269820,-1.211892
512.00,-1.563925,0.102344
513.00,-2.359174,0.689338
514.00,-1.602180,0.896635
515.00,1.187687,0.597021
516.00,1.296929,-0.542679
517.00,-1.239557,-0.435839
518.00,0.555524,0.633065
519.00,1.110162,-0.384213
520.00,-0.554478,-0.470303
521.00,0.565122,0.342006
522.00,1.052353,-0.313204
523.00,-0.825260,-0.456717
524.00,0.368318,0.439260
525.00,-0.357485,-0.228135
526.00,0.176807,0.175861
527.00,-0.291268,-0.083986
528.00,-0.781866,0.138944
529.00,-1.094399,0.329277
530.00,1.782453,0.443059
531.00,1.358793,-0.845154
532.00,-1.322835,-0.464868
533.00,1.315607,0.669676
534.00,-0.659689,-0.734943
535.00,0.614420,0.365376
536.00,-0.687083,-0.293416
537.00,-0.773625,0.346904
538.00,-0.272618,0.301379
539.00,1.037733,0.070910
540.00,-0.116711,-0.462412
541.00,2.960979,0.139973
542.00,-0.226326,-1.349886
543.00,-0.564572,0.256090
544.00,-0.175360,0.201036
545.00,1.031903,0.009569
546.00,0.080816,-0.448919
547.00,-0.118499,0.045976
548.00,-1.133795,0.041898
549.00,0.477651,0.475617
550.00,-0.279518,-0.279293
551.00,0.209453,0.178540
552.00,1.419542,-0.091630
553.00,-0.185361,-0.632155
554.00,1.819359,0.161954
555.00,-0.225278,-0.850684
556.00,0.223338,0.184249
557.00,-0.108689,-0.138293
558.00,-0.157175,0.033346
559.00,0.885520,0.070885
560.00,0.796942,-0.393383
561.00,1.593658,-0.301985
562.00,1.619033,-0.684326
563.00,0.091360,-0.664218
564.00,-0.556439,0.013984
565.00,-0.000033,0.206442
566.00,3.175677,-0.052839
567.00,-1.060677,-1.409900
568.00,0.571291,0.684302
569.00,-0.667301,-0.379973
570.00,1.759344,0.281768
571.00,0.922378,-0.815222
572.00,-1.416661,-0.295276
573.00,-0.420692,0.671821
574.00,-0.068019,0.055119
575.00,0.709698,0.009112
576.00,0.687893,-0.279421
577.00,2.480945,-0.250533
578.00,-0.455495,-1.099765
579.00,0.191512,0.329265
580.00,0.414440,-0.155609
581.00,-1.482761,-0.205752
582.00,-0.458155,0.704075
583.00,2.405237,0.121614
584.00,1.811967,-1.089888
585.00,-1.340600,-0.636305
586.00,-1.141206,0.680506
587.00,-0.505446,0.345757
588.00,-0.579478,0.143281
589.00,-0.145654,0.289049
590.00,1.205469,0.071305
591.00,-0.461210,-0.535906
592.00,0.679344,0.283138
593.00,-1.702010,-0.348366
594.00,0.198324,0.789560
595.00,-0.742840,-0.195947
596.00,0.015090,0.362308
597.00,-0.112053,-0.012197
598.00,-0.838809,0.062181
599.00,0.091065,0.375435
600.00,-0.836596,-0.086008
601.00,1.313990,0.397292
602.00,-0.378719,-0.627067
603.00,0.241707,0.256514
604.00,0.414111,-0.144545
605.00,-0.833080,-0.196547
606.00,0.206983,0.399179
607.00,-0.714293,-0.145364
608.00,1.169591,0.341356
609.00,0.594381,-0.558201
610.00,-0.431037,-0.189394
611.00,-0.155528,0.222430
612.00,1.469807,0.006218
613.00,-0.605702,-0.676917
614.00,0.156399,0.366897
615.00,1.920031,-0.121831
616.00,-0.269752,-0.871166
617.00,-0.076917,0.248375
618.00,1.844172,-0.007343
619.00,0.417328,-0.865862
620.00,-1.892925,-0.071463
621.00,0.047864,0.845464
622.00,0.024256,-0.179610
623.00,0.026024,0.019412
624.00,-0.544601,0.038715
625.00,-1.649492,0.235460
626.00,-0.402506,0.687433
627.00,0.812454,0.086172
628.00,-0.709371,-0.354891
629.00,0.386749,0.405774
630.00,0.538382,-0.220877
631.00,0.189805,-0.230401
632.00,-0.126349,-0.051943
633.00,1.152791,0.052448
634.00,-1.762659,-0.543584
635.00,-0.258097,0.855252
636.00,1.214094,-0.001496
637.00,0.327978,-0.545480
638.00,0.600023,-0.034021
639.00,1.096071,-0.263125
640.00,1.395812,-0.493392
641.00,0.470066,-0.583572
642.00,-0.259389,-0.146379
643.00,0.216389,0.107459
644.00,0.795031,-0.143450
645.00,0.483529,-0.345875
646.00,1.268683,-0.160040
