t,u(t),y(t)
658.00,-0.089498,-0.408773
659.00,0.432135,0.329486
660.00,-0.954998,-0.178697
661.00,0.725247,0.203489
662.00,1.492735,-0.538858
663.00,1.723656,0.507975
664.00,-0.955062,0.615717
665.00,0.673594,0.542064
666.00,0.385599,-0.825514
667.00,-2.716639,0.441764
668.00,0.120606,0.083545
669.00,0.518049,-1.410076
670.00,0.250822,0.542058
671.00,0.403105,0.308489
672.00,-0.244701,0.033957
673.00,-0.091249,0.133137
674.00,-0.370436,-0.197389
675.00,-0.014875,-0.013248
676.00,-1.176745,-0.161204
677.00,0.628071,0.067422
678.00,0.792048,-0.551022
679.00,0.313513,0.522173
680.00,0.758052,0.312977
681.00,0.311400,-0.009415
682.00,-0.542277,0.284966
683.00,-0.519853,-0.001120
684.00,0.526540,-0.346957
685.00,-0.467689,-0.168373
686.00,2.407481,0.362035
687.00,0.970918,-0.306857
688.00,1.365944,1.236149
689.00,-0.301587,0.047828
690.00,-2.107230,0.414080
691.00,0.776268,-0.437174
692.00,0.728824,-1.012041
693.00,-0.174708,0.765223
694.00,-0.302235,0.279023
695.00,1.209623,-0.231437
696.00,0.247457,-0.139070
697.00,2.278791,0.643964
698.00,-0.816289,-0.095498
699.00,0.021417,1.023569
700.00,1.227165,-0.832838
701.00,-0.351286,0.093726
702.00,0.031668,0.605734
703.00,1.727938,-0.391061
704.00,-0.503017,0.038920
705.00,0.731466,0.837946
706.00,-2.066855,-0.561823
707.00,-0.529488,0.399964
708.00,-1.000800,-1.126711
709.00,1.023303,0.108331
710.00,0.866247,-0.330403
711.00,-0.541838,0.706444
712.00,1.495646,0.269491
713.00,0.455272,-0.443267
714.00,1.032231,0.791058
715.00,-0.639801,-0.036264
716.00,-1.117430,0.374579
717.00,-0.532407,-0.517564
718.00,2.289950,-0.458065
719.00,-0.150984,-0.040711
720.00,0.555614,1.241711
721.00,0.952339,-0.474047
722.00,-1.171767,0.232539
723.00,-1.533697,0.354657
724.00,-0.374411,-0.762598
725.00,-0.332689,-0.564816
726.00,1.111608,0.124029
727.00,-0.272556,-0.039258
728.00,0.077702,0.617060
729.00,-1.357071,-0.327518
730.00,-0.392833,0.055686
731.00,0.355534,-0.665284
732.00,-1.540015,0.056978
733.00,0.606326,0.286355
734.00,-0.451496,-0.798811
735.00,-0.871794,0.566963
736.00,-1.046013,-0.281195
737.00,0.019941,-0.351217
738.00,0.110299,-0.332724
739.00,0.585219,0.231126
740.00,0.854578,0.084304
741.00,-0.756564,0.273426
742.00,-0.146342,0.310316
743.00,0.937599,-0.541444
744.00,2.021998,0.036377
745.00,0.427982,0.501174
746.00,0.708677,0.809958
747.00,-0.429900,-0.188519
748.00,0.520697,0.200767
749.00,-0.822726,-0.361157
750.00,1.173046,0.309643
751.00,0.162327,-0.490152
752.00,-0.077608,0.705449
753.00,-1.860323,-0.114267
754.00,1.665908,-0.093637
755.00,-2.161371,-0.895938
756.00,-0.196435,1.155047
757.00,0.941069,-1.293022
758.00,1.545174,0.260157
759.00,2.164980,0.547062
760.00,0.188520,0.589788
761.00,-0.915039,0.737447
762.00,0.250389,-0.361249
763.00,0.896811,-0.553576
764.00,0.396019,0.277269
765.00,1.348387,0.411620
766.00,2.313618,0.027487
767.00,-1.161499,0.556209
768.00,0.511875,0.852273
769.00,-0.061056,-1.033383
770.00,2.849433,0.388050
771.00,1.476364,-0.099821
772.00,-1.456678,1.376935
773.00,1.365395,0.185335
774.00,-0.332613,-1.060963
775.00,-0.769820,0.873617
776.00,0.483993,-0.379562
777.00,-0.363494,-0.340771
778.00,0.346020,0.377922
779.00,-0.988150,-0.239822
780.00,-0.128418,0.221410
781.00,-1.272101,-0.533812
782.00,-1.064293,0.109418
783.00,-1.538469,-0.562502
784.00,-0.450220,-0.269428
785.00,0.436596,-0.511649
786.00,1.427860,0.100563
787.00,1.414664,0.351075
788.00,2.271635,0.636738
789.00,0.188093,0.412063
790.00,-0.603298,0.793627
791.00,-1.794285,-0.371120
792.00,0.506206,-0.399009
793.00,0.470104,-0.774772
794.00,-0.687920,0.594007
795.00,1.877270,0.191956
796.00,-1.213660,-0.418503
797.00,-0.244763,1.020960
798.00,0.583323,-0.922944
799.00,0.680101,0.046689
800.00,0.715125,0.352210
801.00,-0.390006,0.237236
802.00,1.771682,0.204095
803.00,0.295534,-0.346945
804.00,-1.233259,0.906807
805.00,-0.091472,-0.171677
806.00,-0.391184,-0.704922
807.00,-0.168623,0.165193
808.00,-1.206564,-0.143097
809.00,-1.449406,-0.003530
810.00,1.170833,-0.535983
811.00,2.339304,-0.471289
812.00,-0.164808,0.872445
813.00,1.190019,0.966358
814.00,-0.642493,-0.536713
815.00,1.078768,0.534158
816.00,-0.098279,-0.537228
817.00,0.058736,0.601575
818.00,1.008233,-0.236711
819.00,0.466461,0.009717
820.00,-0.125569,0.477187
821.00,-0.427940,0.033191
822.00,-1.877026,-0.175999
823.00,0.099536,-0.201160
824.00,-0.059414,-0.826508
825.00,-0.686851,0.407383
826.00,0.171532,0.011430
827.00,-0.787287,-0.312349
828.00,-0.658701,0.216460
829.00,1.324905,-0.389102
