t,u(t),y(t)
473.00,-1.549283,0.174913
474.00,0.486520,-0.751968
475.00,1.144733,0.472295
476.00,1.019547,0.423324
477.00,0.172264,0.306546
478.00,-0.789814,-0.034469
479.00,-0.466176,-0.381894
480.00,-0.322760,-0.081204
481.00,-0.016789,-0.110187
482.00,1.132236,0.032449
483.00,0.945984,0.569640
484.00,-0.072860,0.274643
485.00,-1.333504,-0.134829
486.00,-1.155161,-0.590675
487.00,-0.191489,-0.347757
488.00,0.510245,0.068859
489.00,0.375161,0.240633
490.00,0.528859,0.115861
491.00,-0.088596,0.222329
492.00,1.054141,-0.129095
493.00,-0.084853,0.550552
494.00,0.394746,-0.182817
495.00,1.608719,0.224967
496.00,0.934587,0.696827
497.00,-0.044075,0.201223
498.00,-0.038919,-0.130256
499.00,-0.862140,-0.013409
500.00,-0.185287,-0.431035
501.00,-0.611428,0.029573
502.00,0.797139,-0.272362
503.00,0.105204,0.476279
504.00,0.290625,-0.086983
505.00,-0.232179,0.131534
506.00,0.719719,-0.172352
507.00,-0.085940,0.370050
508.00,-0.679973,-0.167684
509.00,-0.950294,-0.288718
510.00,0.517996,-0.354433
511.00,0.689840,0.350963
512.00,0.229486,0.235201
513.00,0.433470,-0.012706
514.00,0.274097,0.206209
515.00,-1.316348,0.046007
516.00,-0.818387,-0.659357
517.00,-1.218938,-0.189083
518.00,-0.147334,-0.477954
519.00,0.405762,0.051414
520.00,0.876831,0.190805
521.00,-0.216355,0.380608
522.00,-0.440073,-0.235213
523.00,-1.345072,-0.159343
524.00,-0.476629,-0.583189
525.00,-0.988771,-0.031916
526.00,-0.830419,-0.434398
527.00,0.897127,-0.247439
528.00,0.439371,0.537884
529.00,-0.479833,0.078971
530.00,1.392240,-0.259476
531.00,-0.881134,0.731673
532.00,-1.764924,-0.653445
533.00,-0.080249,-0.670361
534.00,1.243156,0.236631
535.00,-1.660757,0.549862
536.00,-0.690323,-0.990600
537.00,-1.850870,-0.015673
538.00,-1.766387,-0.827314
539.00,0.616440,-0.530776
540.00,-1.475742,0.542738
541.00,-0.678061,-0.817668
542.00,-0.598554,-0.089508
543.00,0.118685,-0.245046
544.00,-0.802774,0.138615
545.00,-0.233708,-0.421220
546.00,-1.340171,0.019550
547.00,0.289480,-0.631049
548.00,-0.501239,0.349984
549.00,0.452203,-0.310094
550.00,-0.711078,0.313825
551.00,-1.266758,-0.399504
552.00,-1.540541,-0.464237
553.00,-0.509225,-0.561220
554.00,-0.013165,-0.017819
555.00,-0.537616,0.051759
556.00,1.096252,-0.270058
557.00,-1.058673,0.606638
558.00,-0.138162,-0.697466
559.00,-1.572031,0.111225
560.00,2.004443,-0.761718
561.00,-0.620391,1.187358
562.00,-0.043700,-0.639179
563.00,-0.239802,0.099409
564.00,-0.893427,-0.159681
565.00,-1.258521,-0.388421
566.00,-0.212636,-0.448779
567.00,-0.726869,0.084168
568.00,0.356358,-0.332528
569.00,-1.798152,0.263522
570.00,0.359768,-0.944134
571.00,0.644720,0.469805
