t,u(t),y(t)
403.00,-1.176600,1.177651
404.00,2.158325,0.587330
405.00,-0.269343,-0.474150
406.00,1.464703,0.469807
407.00,1.332759,0.673230
408.00,0.101796,0.594833
409.00,0.607728,1.127519
410.00,0.899637,0.609401
411.00,0.061887,0.350963
412.00,-0.809634,0.626237
413.00,1.319397,0.397695
414.00,-0.492978,-0.285577
415.00,-0.165591,0.257347
416.00,-1.632817,0.265948
417.00,-1.089960,-0.213575
418.00,0.781655,-0.772893
419.00,0.518851,-1.101210
420.00,1.275095,-0.145270
421.00,-0.031442,0.478508
422.00,-1.081771,0.767060
423.00,0.102801,0.498286
424.00,-1.291520,-0.426247
425.00,0.469480,-0.367557
426.00,-0.215484,-0.548937
427.00,0.371257,-0.296629
428.00,-0.806392,0.041153
429.00,0.029751,0.090278
430.00,1.088138,-0.208252
431.00,-0.840326,-0.283260
432.00,1.188597,0.447632
433.00,-0.699075,0.060070
434.00,0.856078,0.222973
435.00,-0.789840,0.132587
436.00,0.379248,0.135640
437.00,0.118327,-0.029456
438.00,-0.354256,-0.110702
439.00,-1.186567,0.169770
440.00,0.832549,-0.091467
441.00,-0.452946,-0.638435
442.00,0.590835,-0.115851
443.00,0.690637,0.084664
444.00,1.248045,0.104524
445.00,2.330590,0.508961
446.00,2.467336,0.817460
447.00,1.436366,1.500854
448.00,1.052964,1.998440
449.00,0.293808,1.651349
450.00,-0.959492,1.100345
451.00,0.408321,0.590100
452.00,-1.574048,-0.250975
453.00,0.941059,-0.181171
454.00,-0.478095,-0.549204
455.00,-0.101939,-0.191224
456.00,0.399755,0.102068
457.00,-0.400090,-0.197535
458.00,-1.857737,0.115995
459.00,-0.432555,-0.025026
460.00,-0.519443,-0.932091
461.00,0.039595,-0.911590
462.00,-0.330102,-0.457965
463.00,-0.549169,-0.204614
464.00,-0.756669,-0.148307
465.00,0.061451,-0.361373
466.00,0.762305,-0.543956
467.00,0.490390,-0.287181
468.00,0.721345,0.317542
469.00,-1.011619,0.502057
470.00,0.569330,0.525106
471.00,-0.345857,-0.134598
472.00,0.291623,-0.120014
473.00,-0.714129,0.037912
474.00,0.838016,0.007230
475.00,-0.307420,-0.202538
476.00,-0.464374,0.091549
477.00,0.221995,0.168209
478.00,1.392260,-0.287262
479.00,-0.221508,-0.093979
480.00,0.679709,0.656686
481.00,-1.418460,0.445319
482.00,-0.792549,0.255959
483.00,0.769035,-0.346372
484.00,0.034715,-0.859871
485.00,-0.780665,-0.025647
486.00,-0.505166,0.278532
487.00,-0.042239,-0.292152
488.00,-2.479389,-0.513951
489.00,-0.865471,-0.239757
490.00,-1.126403,-1.092944
491.00,1.327162,-1.325382
492.00,-1.325385,-0.903458
493.00,1.141414,0.091892
494.00,0.775378,-0.099619
495.00,-0.098504,0.022555
496.00,0.810713,0.724595
497.00,0.554920,0.291522
498.00,-1.015954,0.337919
499.00,-0.863161,0.546228
500.00,-1.627386,-0.190546
501.00,-2.174120,-0.734457
502.00,0.368564,-1.060741
503.00,0.200240,-1.586866
504.00,0.988064,-0.741587
505.00,-1.687002,0.141066
506.00,1.062430,0.504279
507.00,-0.409846,-0.331335
508.00,1.716458,-0.160410
509.00,1.701993,0.177905
510.00,1.291894,0.607929
511.00,-0.099700,1.371790
512.00,-1.188264,1.266968
513.00,1.444120,0.525038
514.00,-0.660831,-0.488573
515.00,1.585315,0.161688
516.00,0.753264,0.230221
517.00,0.576598,0.468929
518.00,0.252003,0.912214
519.00,0.256413,0.590521
520.00,0.386923,0.361084
521.00,-0.801964,0.231551
522.00,0.870858,0.273146
523.00,0.247452,-0.184249
524.00,0.585868,0.078392
525.00,-0.471435,0.414011
526.00,-0.785592,0.374668
527.00,-0.609924,0.035369
528.00,0.365315,-0.492909
529.00,0.601828,-0.577620
530.00,-0.267414,-0.108617
531.00,-1.469920,0.373954
532.00,-0.714352,0.127945
533.00,-0.274243,-0.705230
534.00,-0.375064,-0.878902
535.00,-1.063699,-0.446961
536.00,-0.091958,-0.296901
537.00,-1.419740,-0.612434
538.00,-0.871307,-0.463011
539.00,0.524427,-0.681662
540.00,0.975689,-0.926392
541.00,-1.090785,-0.164144
542.00,0.162883,0.579212
543.00,0.237996,-0.075120
544.00,-1.068445,-0.312404
545.00,-0.425894,0.125972
546.00,-0.927365,-0.361058
547.00,0.415310,-0.583822
548.00,-0.348127,-0.599394
549.00,1.448176,-0.198161
550.00,0.444065,-0.023159
551.00,0.474955,0.494515
552.00,-0.468946,0.735725
553.00,-1.373901,0.427861
554.00,-0.905619,0.004066
555.00,2.111073,-0.748211
556.00,-1.206549,-0.929025
557.00,0.419471,0.498805
558.00,0.509175,0.261806
559.00,-0.205393,-0.210475
560.00,0.254003,0.340512
561.00,-0.699241,0.119625
562.00,-0.291856,0.051114
563.00,1.511667,-0.206608
564.00,2.337235,-0.384705
565.00,0.396316,0.507575
566.00,-1.046005,1.566400
567.00,-0.842223,1.123511
568.00,0.304266,-0.202651
569.00,1.119303,-0.739383
570.00,0.235263,-0.229782
571.00,0.909669,0.561772
572.00,0.536982,0.538836
573.00,0.734412,0.518908
574.00,-0.939530,0.588492
575.00,0.136772,0.553032
576.00,-0.221123,-0.095287
577.00,-0.841861,-0.274005
578.00,-0.843699,-0.073559
579.00,0.633195,-0.440743
580.00,-0.136171,-0.690669
581.00,-0.206026,-0.084716
582.00,-1.553498,0.151810
583.00,-0.121951,-0.120248
584.00,0.364756,-0.744673
585.00,1.052998,-0.659036
586.00,1.504774,0.052378
587.00,0.205017,0.579383
588.00,0.764766,1.058341
589.00,-0.481975,0.705283
590.00,-0.435805,0.462427
591.00,-0.047552,0.103679
592.00,0.868350,-0.340953
593.00,-3.282160,-0.200972
594.00,1.116373,0.334753
595.00,0.901798,-1.068286
596.00,0.969204,-0.754109
597.00,0.615534,0.696615
598.00,2.074192,0.791300
599.00,0.463352,0.672695
600.00,-1.102912,1.158569
601.00,-1.351298,1.019931
602.00,-0.356898,-0.215169
603.00,0.836815,-0.976520
604.00,0.472233,-0.709854
605.00,0.391537,0.168529
606.00,-0.479413,0.505924
607.00,0.048808,0.378698
608.00,0.368684,-0.034177
609.00,-0.436493,-0.144894
610.00,-0.173822,0.159652
611.00,0.439861,-0.042849
612.00,-0.044107,-0.227539
613.00,-0.340046,0.106701
614.00,-0.833713,0.142558
615.00,-1.420750,-0.147392
616.00,0.814812,-0.486754
617.00,-1.217671,-0.939054
618.00,0.390968,-0.230113
619.00,-0.137193,-0.260035
620.00,-0.050161,-0.275932
621.00,-0.127596,0.050450
622.00,1.050454,-0.065603
623.00,0.232466,-0.077726
624.00,-1.572804,0.394662
625.00,1.666892,0.497992
626.00,0.041510,-0.543316
627.00,1.514048,0.119074
628.00,0.392298,0.600101
629.00,0.692316,0.718580
630.00,0.254669,0.757794
631.00,-0.601999,0.501549
632.00,-0.213082,0.395363
633.00,-1.195799,-0.130978
634.00,-0.263455,-0.309848
635.00,0.124111,-0.611601
636.00,0.457465,-0.582265
637.00,0.161396,-0.094609
638.00,1.066550,0.229289
639.00,1.649898,0.248190
640.00,-1.025544,0.531659
641.00,-0.868442,1.122146
642.00,-0.202886,0.238057
643.00,-1.940844,-0.701747
644.00,-1.125277,-0.451372
645.00,-0.429906,-0.942982
646.00,-1.372103,-1.239315
647.00,1.606213,-0.687164
648.00,0.530503,-0.798616
649.00,-0.536391,0.135724
650.00,-0.210805,0.791217
651.00,0.760022,0.029628
652.00,-2.327930,-0.270738
653.00,-0.064008,0.224963
654.00,-1.400783,-0.712888
655.00,0.753254,-0.895030
656.00,1.275727,-0.707965
657.00,0.005852,-0.228085
658.00,1.915013,0.780966
659.00,-0.776913,0.514821
660.00,0.140496,0.867526
661.00,-0.691519,0.408595
662.00,-0.225454,-0.171118
663.00,1.207430,-0.263900
664.00,-1.071869,-0.358068
665.00,-1.156715,0.403553
666.00,-0.325824,-0.001782
667.00,0.058998,-0.863456
668.00,-2.046383,-0.621010
669.00,-1.605667,-0.145429
670.00,0.162727,-0.867293
671.00,0.278854,-1.469897
672.00,-0.476184,-0.622372
673.00,2.094449,0.116835
674.00,-0.544462,-0.095736
